GEN_TsB;INV_S;PFC_Ia;PFC_Ib;PFC_Ic;PFC_VBus;InjectorDuty;T13;T2;w9;T91;T41_44_avg
380,9;305,3;12,9;12,3;12,6;705,8;0,5;318,7;335,3;139056;404,9;1115,8
380,7;305,7;7,1;6,5;6,3;688,7;0,5;318,7;335,2;141885;404,9;1115,8
380,8;304,8;8,0;8,1;8,0;664,1;0,5;318,7;335,2;139827;405,0;1115,9
380,9;305,3;10,1;9,3;10,8;728,3;0,4;318,7;335,2;141741;404,9;1115,9
380,9;305,1;6,7;6,0;6,2;667,4;0,5;318,7;335,2;139784;404,8;1115,9
380,9;305,1;14,2;14,2;13,7;687,9;0,4;318,7;335,2;139395;404,9;1115,9
380,9;305,1;7,2;6,7;6,6;689,4;0,5;318,7;335,1;139464;404,8;1115,8
380,9;305,9;9,3;9,8;10,4;737,7;0,5;318,7;335,1;138757;405,0;1115,8
380,8;305,3;7,7;7,5;7,3;699,0;0,5;318,7;335,1;139773;405,3;1115,8
380,8;305,3;10,0;9,2;10,8;731,6;0,5;318,7;335,1;141683;405,3;1115,9
380,8;305,0;7,4;7,0;7,2;666,0;0,5;318,7;335,1;139963;405,4;1115,9
380,8;304,9;12,3;12,9;12,3;668,0;0,4;318,7;335,2;137736;405,5;1115,9
381,0;306,3;8,3;8,3;8,2;708,8;0,5;318,7;335,2;140383;405,4;1115,9
380,9;305,3;12,3;11,6;12,0;713,6;0,5;318,7;335,2;139771;405,3;1115,9
380,9;304,9;9,6;9,0;10,6;733,0;0,5;318,7;335,2;141710;405,2;1115,9
380,9;305,3;6,3;5,7;5,7;670,5;0,5;318,7;335,2;139810;405,2;1116,0
380,9;305,6;9,4;9,1;10,4;736,6;0,4;318,7;335,2;137969;405,3;1116,0
380,9;306,0;8,9;9,5;9,5;732,5;0,5;318,7;335,2;139858;405,7;1115,9
380,9;304,6;12,0;12,5;12,0;667,3;0,5;318,7;335,2;139250;405,8;1116,0
380,9;306,2;9,3;9,7;9,9;737,6;0,5;318,6;335,2;138657;405,8;1116,0
380,8;306,2;8,9;9,1;9,1;730,5;0,5;318,6;335,2;141359;405,7;1116,0
380,9;305,8;6,1;5,4;5,5;671,9;0,5;318,6;335,2;139831;405,6;1116,1
380,9;304,6;14,2;14,7;13,5;683,5;0,4;318,6;335,2;140025;405,5;1116,1
381,0;304,5;14,6;14,8;14,0;679,4;0,5;318,6;335,2;139665;405,6;1116,1
381,0;305,8;9,6;9,1;10,4;734,5;0,5;318,7;335,2;139226;405,5;1116,0
380,9;305,6;7,9;7,8;7,8;701,6;0,5;318,7;335,2;138999;405,5;1116,1
381,0;306,4;8,0;8,0;7,7;702,7;0,5;318,7;335,2;141136;405,4;1116,1
380,9;304,5;8,4;8,6;8,5;664,1;0,5;318,6;335,2;140353;405,7;1116,1
380,9;304,3;13,6;13,5;12,9;696,6;0,4;318,6;335,1;140118;405,2;1116,1
380,8;304,8;14,5;14,5;13,8;687,8;0,5;318,6;335,1;139227;405,1;1116,1
381,0;306,1;9,0;9,6;10,2;738,9;0,5;318,6;335,1;139818;405,2;1116,2
380,9;305,8;7,1;6,5;6,4;687,6;0,5;318,7;335,2;139467;405,1;1116,1
380,9;306,0;7,3;6,6;6,5;689,2;0,5;318,7;335,2;140386;405,0;1116,2
380,9;304,5;11,9;12,7;11,9;666,8;0,5;318,7;335,2;140137;405,0;1116,2
381,0;304,9;10,6;9,7;11,1;726,0;0,5;318,7;335,2;140402;404,9;1116,3
380,9;304,3;12,3;11,5;11,9;712,1;0,5;318,7;335,2;139131;404,7;1116,3
381,0;306,2;8,9;9,3;9,3;733,1;0,5;318,7;335,2;139085;405,1;1116,3
380,9;306,1;7,3;6,9;6,6;690,4;0,5;318,7;335,2;138091;405,0;1116,3
381,0;306,6;8,1;8,3;8,2;716,9;0,5;318,7;335,2;139049;405,0;1116,3
380,9;307,0;7,9;7,7;7,4;698,0;0,5;318,7;335,1;139440;405,1;1116,4
380,9;306,8;7,9;7,7;7,5;699,5;0,5;318,6;335,1;140037;405,0;1116,4
380,9;304,6;9,8;8,9;10,5;731,0;0,5;318,6;335,0;140275;405,0;1116,3
381,0;304,3;13,3;12,9;12,8;700,5;0,5;318,6;335,0;140273;405,0;1116,3
381,1;304,3;13,9;14,5;13,3;681,9;0,5;318,6;335,0;139177;404,8;1116,4
381,0;307,5;8,1;8,2;8,1;709,6;0,5;318,7;335,2;138890;405,0;1116,4
381,0;305,2;8,7;9,0;9,8;737,9;0,5;318,8;335,2;140188;405,0;1116,4
381,1;304,0;11,8;10,8;11,7;715,9;0,5;318,8;335,2;140265;405,0;1116,4
381,1;307,2;7,8;7,8;7,6;703,1;0,5;318,7;335,2;139383;405,0;1116,5
381,0;304,6;8,8;9,2;9,6;738,0;0,5;318,7;335,2;140780;405,0;1116,6
381,0;304,1;14,2;14,5;13,7;677,7;0,5;318,7;335,2;138498;405,0;1116,6
381,0;305,6;8,3;8,6;8,8;729,9;0,5;318,7;335,2;140668;405,0;1116,6
381,0;303,7;14,0;14,5;13,6;679,4;0,5;318,7;335,1;140914;405,0;1116,7
381,1;307,2;7,7;7,4;7,3;696,6;0,5;318,7;335,2;140179;405,0;1116,7
381,1;306,0;12,1;12,7;12,1;666,5;0,5;318,7;335,2;138735;405,4;1116,6
381,0;306,4;8,1;8,4;8,3;726,9;0,5;318,7;335,1;140736;405,0;1116,7
381,1;304,6;14,0;14,3;13,5;686,0;0,5;318,7;335,1;139903;405,0;1116,7
381,0;304,0;8,5;8,7;9,6;739,1;0,5;318,7;335,2;141852;404,8;1116,7
381,1;306,9;5,8;5,1;5,1;671,2;0,5;318,8;335,2;139942;404,9;1116,7
381,1;304,6;8,6;8,6;10,0;738,0;0,4;318,8;335,2;140146;404,9;1116,8
381,3;307,2;7,8;7,5;7,3;695,4;0,5;318,8;335,1;140356;404,9;1116,8
381,0;303,8;11,6;10,9;11,7;715,6;0,5;318,7;335,1;141864;404,9;1116,8
381,2;307,1;6,4;6,1;6,1;666,5;0,5;318,7;335,1;140277;405,0;1116,8
381,0;303,5;13,2;12,9;12,7;702,2;0,4;318,8;335,0;140945;404,9;1116,9
381,1;306,1;8,9;9,2;9,1;663,3;0,5;318,8;335,0;140554;404,6;1116,9
381,0;306,8;8,0;7,8;7,5;699,3;0,5;318,8;335,1;140120;404,8;1117,0
381,0;303,2;10,5;9,5;10,9;726,5;0,5;318,7;335,1;140506;404,7;1117,0
381,1;304,1;14,0;14,5;13,3;685,3;0,5;318,7;335,1;139910;404,9;1117,0
381,1;304,3;10,8;11,2;11,0;663,7;0,5;318,8;335,1;139084;404,8;1117,0
381,1;307,1;7,8;7,7;7,6;698,5;0,5;318,7;335,1;138154;404,7;1117,1
381,1;306,9;8,4;8,6;8,5;720,1;0,5;318,7;335,1;139258;404,9;1117,0
381,0;305,4;8,6;9,0;9,6;738,1;0,5;318,7;335,1;141357;404,9;1117,1
381,1;306,2;8,6;8,9;8,7;662,7;0,5;318,7;335,1;138972;404,9;1117,1
381,1;307,0;8,1;8,3;8,3;715,9;0,4;318,8;335,1;140158;404,9;1117,1
381,1;303,8;9,0;8,7;10,0;736,9;0,5;318,8;335,1;140678;404,9;1117,1
381,1;307,2;7,9;7,7;7,5;697,4;0,5;318,8;335,1;140089;404,9;1117,1
381,1;304,2;8,7;8,7;9,8;737,5;0,5;318,7;335,1;140069;405,0;1117,1
381,1;305,4;10,0;10,3;10,2;662,7;0,5;318,7;335,1;140154;404,8;1117,1
381,0;304,3;8,9;8,8;10,2;736,9;0,5;318,8;335,1;140621;404,7;1117,2
381,1;306,3;7,3;7,2;7,1;664,9;0,5;318,8;335,1;138513;404,6;1117,2
381,1;305,5;8,3;8,5;8,5;727,3;0,5;318,8;335,2;142254;404,7;1117,2
381,1;306,8;6,1;5,8;5,8;667,7;0,5;318,8;335,2;140095;404,6;1117,1
381,1;304,0;9,4;8,8;10,2;733,3;0,4;318,8;335,2;140405;404,7;1117,1
381,1;305,7;9,5;9,7;9,6;662,2;0,5;318,8;335,1;140277;404,8;1117,2
381,1;303,6;10,9;9,8;11,2;723,3;0,5;318,8;335,1;140798;404,8;1117,2
381,2;305,9;8,4;8,5;8,6;661,7;0,5;318,8;335,1;138427;404,9;1117,2
380,9;306,4;8,1;8,4;8,2;714,7;0,5;318,9;335,1;140959;404,9;1117,2
381,1;306,2;7,4;7,3;7,4;662,9;0,5;318,9;335,1;138722;404,8;1117,2
381,2;305,0;8,3;8,6;8,8;734,1;0,5;318,9;335,1;140209;405,0;1117,2
381,0;305,5;9,3;9,6;9,3;663,3;0,5;318,9;335,1;140327;405,0;1117,2
381,1;304,2;13,2;12,8;12,8;701,7;0,5;318,9;335,1;139790;405,0;1117,1
381,2;305,7;8,1;8,3;8,2;711,2;0,5;318,9;335,1;140237;405,0;1117,1
381,1;305,6;12,3;12,8;12,3;666,6;0,5;318,9;335,1;140780;405,0;1117,1
381,2;304,8;14,0;13,9;13,4;691,5;0,5;318,9;335,1;139304;405,0;1117,1
381,1;304,4;8,4;8,7;9,8;739,5;0,5;318,9;335,1;142264;404,9;1117,2
381,2;307,1;7,1;6,6;6,5;689,8;0,5;318,9;335,2;142430;405,1;1117,2
381,2;307,3;5,9;5,2;5,2;677,1;0,4;319,0;335,1;140413;405,0;1117,1
381,2;304,3;13,0;12,6;12,4;703,6;0,4;319,0;335,1;140506;405,0;1117,2
381,2;307,1;7,6;7,2;7,1;695,5;0,5;319,0;335,2;140985;405,0;1117,2
381,1;306,7;6,8;6,7;6,7;665,4;0,5;319,0;335,2;138977;404,9;1117,1
381,2;303,9;8,5;8,9;9,2;737,3;0,4;319,0;335,3;140156;404,9;1117,1
381,2;305,8;11,8;12,2;11,7;666,8;0,5;319,0;335,2;140227;405,0;1117,1
381,0;303,5;13,0;12,7;12,5;704,3;0,5;319,0;335,2;141327;404,9;1117,2
381,0;307,0;7,4;7,0;6,8;693,2;0,5;318,9;335,2;140450;405,0;1117,1
381,3;304,4;12,6;12,1;12,2;707,9;0,4;318,9;335,2;139092;405,0;1117,1
381,0;304,6;8,4;8,7;9,5;737,8;0,5;318,9;335,2;140218;405,1;1117,0
381,2;306,8;9,8;10,0;9,9;661,7;0,5;318,9;335,2;138944;404,9;1117,0
381,2;304,5;8,3;8,7;8,9;734,4;0,5;318,9;335,2;139894;404,8;1117,0
381,2;306,0;8,0;7,9;7,8;701,9;0,5;318,9;335,2;140277;404,9;1117,0
381,2;306,1;9,4;9,6;9,5;662,2;0,5;319,0;335,2;140399;404,9;1117,0
381,1;303,6;10,5;9,4;10,8;726,3;0,5;319,0;335,2;139994;404,6;1117,0
381,2;304,3;9,0;8,5;10,1;734,7;0,5;318,9;335,2;140131;404,9;1117,0
381,3;306,2;8,3;8,3;8,2;709,9;0,5;318,9;335,2;141159;405,0;1117,0
381,2;306,3;6,8;6,3;6,4;664,2;0,5;319,0;335,2;141248;404,7;1117,0
381,2;306,9;6,7;6,3;6,4;664,3;0,4;318,9;335,2;140633;404,9;1117,0
381,2;305,4;13,8;13,5;13,1;696,2;0,4;318,9;335,2;138599;405,0;1117,0
381,2;304,9;8,3;8,7;8,8;730,7;0,5;318,9;335,1;139492;404,9;1117,0
381,2;305,7;8,5;8,5;8,5;709,3;0,5;318,9;335,1;140854;405,0;1117,0
381,1;306,9;6,2;6,0;6,0;666,4;0,5;318,9;335,2;140540;404,9;1117,0
381,3;304,7;13,9;13,6;13,2;693,8;0,5;318,9;335,2;140460;404,8;1117,0
381,2;303,8;13,2;13,0;12,7;701,4;0,5;318,9;335,3;138698;405,1;1116,9
381,2;304,9;8,2;8,6;8,7;734,4;0,5;318,9;335,2;142235;404,9;1116,8
381,2;306,9;6,7;6,1;6,0;685,7;0,5;318,9;335,2;142089;404,9;1116,8
381,0;306,7;7,0;6,4;6,3;689,0;0,4;318,9;335,2;140527;405,0;1116,8
381,2;306,3;12,6;13,3;12,6;671,0;0,4;318,9;335,2;138897;404,8;1116,9
381,2;304,4;8,3;8,8;9,1;734,9;0,5;318,9;335,2;140003;404,9;1116,8
381,3;307,1;8,3;8,4;8,4;714,1;0,5;318,9;335,1;140702;404,9;1116,9
381,2;304,7;12,7;13,7;12,6;671,6;0,5;318,9;335,1;138845;404,9;1116,8
381,2;304,6;8,0;8,7;9,0;735,7;0,5;318,9;335,1;139646;405,0;1116,7
381,2;306,4;8,1;8,3;8,2;708,2;0,5;318,9;335,1;140274;404,8;1116,7
381,2;306,1;11,4;11,9;11,5;666,1;0,5;318,9;335,1;140404;404,8;1116,7
381,2;303,9;11,2;10,3;11,3;719,4;0,5;318,9;335,1;140337;404,8;1116,7
381,3;303,6;9,8;9,0;10,3;730,2;0,5;319,0;335,1;139869;404,9;1116,7
381,3;305,8;8,2;8,3;8,3;714,1;0,5;319,0;335,2;140516;404,7;1116,7
381,2;306,7;7,5;7,6;7,5;663,8;0,5;319,0;335,2;140226;404,6;1116,7
381,2;306,8;9,6;10,0;9,7;662,0;0,5;319,0;335,1;140470;404,7;1116,6
381,1;304,0;10,7;9,8;11,0;724,9;0,5;318,9;335,1;139137;404,7;1116,6
381,2;305,6;8,1;8,3;8,2;716,7;0,5;318,9;335,1;139851;405,0;1116,6
381,2;306,1;8,1;8,1;8,0;705,1;0,5;318,8;335,1;141107;405,3;1116,5
381,2;307,2;7,6;7,7;7,6;663,8;0,5;318,9;335,1;140793;405,7;1116,5
381,2;305,4;13,9;14,0;13,4;692,4;0,4;318,9;335,2;140859;405,8;1116,5
381,2;305,3;13,5;14,0;13,3;674,5;0,5;318,9;335,2;139736;405,7;1116,5
381,3;304,4;8,7;8,6;9,8;737,6;0,5;318,9;335,2;141057;405,5;1116,5
381,3;306,4;8,0;8,0;8,0;703,8;0,5;318,9;335,2;141510;405,3;1116,5
381,2;306,7;7,8;7,5;7,4;696,7;0,4;318,9;335,2;140371;405,3;1116,5
381,2;305,8;11,7;12,2;11,6;665,8;0,4;318,9;335,3;139911;405,2;1116,4
381,3;304,3;8,5;8,6;9,6;739,7;0,5;318,9;335,1;138559;405,1;1116,5
381,3;305,3;8,0;8,3;8,4;727,3;0,5;318,9;335,1;141462;405,3;1116,5
381,2;306,9;7,5;7,4;7,4;663,4;0,5;318,9;335,2;140460;405,0;1116,4
381,3;304,0;13,7;13,5;13,2;695,9;0,4;318,8;335,2;140221;405,0;1116,3
381,3;303,7;9,7;9,0;10,4;732,4;0,5;318,8;335,3;141999;405,0;1116,4
381,2;307,2;6,7;6,0;6,0;683,7;0,5;318,9;335,2;140287;405,1;1116,4
381,2;304,3;11,4;10,7;11,5;717,9;0,4;318,9;335,2;138610;405,1;1116,4
381,2;305,7;8,4;9,0;9,2;735,7;0,5;318,9;335,2;140275;405,0;1116,3
381,3;305,3;12,8;13,3;12,7;669,8;0,5;318,9;335,3;138609;405,0;1116,3
381,1;305,7;8,2;8,4;8,4;720,2;0,5;318,9;335,3;142204;405,0;1116,3
381,3;306,8;6,9;6,2;6,1;687,3;0,5;318,9;335,2;140256;405,0;1116,3
381,3;303,3;12,7;12,2;12,1;708,2;0,4;318,8;335,2;141619;405,0;1116,3
381,4;307,1;6,6;5,8;5,7;683,9;0,5;318,8;335,2;140323;404,9;1116,3
381,3;304,5;11,2;11,4;11,2;664,8;0,4;318,9;335,2;140174;405,0;1116,3
381,4;307,4;8,1;7,8;7,7;699,8;0,5;318,9;335,1;140150;405,0;1116,2
381,4;304,6;10,0;9,1;10,7;728,9;0,5;318,8;335,2;141649;405,0;1116,2
381,3;307,3;6,5;5,7;5,7;683,4;0,5;318,8;335,2;138760;404,9;1116,2
381,2;305,7;8,7;9,2;9,7;739,2;0,4;318,8;335,2;140156;404,9;1116,1
381,3;303,5;11,3;10,3;11,3;721,6;0,5;318,8;335,2;140228;405,0;1116,2
381,3;307,6;8,3;8,2;8,1;704,2;0,5;318,8;335,2;139784;405,0;1116,1
381,3;304,7;8,8;9,1;9,8;739,4;0,5;318,8;335,1;140426;405,0;1116,1
381,3;304,8;12,8;13,3;12,8;666,7;0,5;318,8;335,1;138866;405,0;1116,1
381,4;305,8;8,5;9,1;9,1;734,6;0,5;318,8;335,2;140808;405,0;1116,0
381,2;304,6;14,1;14,7;13,5;682,8;0,5;318,8;335,2;142331;405,0;1116,0
381,2;307,3;5,8;5,1;5,2;673,8;0,5;318,8;335,2;140284;404,7;1116,0
381,2;303,8;13,5;13,1;13,1;700,3;0,4;318,8;335,3;140053;404,8;1115,9
381,5;305,0;12,2;12,7;12,1;667,5;0,5;318,8;335,3;142096;404,9;1115,9
381,3;306,5;6,1;5,3;5,4;672,0;0,5;318,8;335,3;139127;404,7;1115,9
381,3;305,3;9,0;9,3;10,1;738,9;0,4;318,8;335,3;139603;404,7;1115,8
381,4;304,8;8,7;9,2;9,7;738,6;0,5;318,8;335,3;139915;404,7;1115,8
381,3;304,6;9,2;8,9;10,4;736,8;0,5;318,8;335,3;140128;404,6;1115,8
381,4;304,6;10,6;11,1;10,6;664,0;0,5;318,8;335,3;141176;404,6;1115,8
381,4;305,9;6,9;6,6;6,7;664,9;0,5;318,8;335,2;141950;404,7;1115,7
381,4;305,7;7,2;6,7;7,0;665,6;0,4;318,8;335,2;138273;404,7;1115,7
381,3;306,9;8,4;8,6;8,5;715,5;0,4;318,8;335,2;139187;404,6;1115,7
381,3;307,4;8,2;8,1;7,9;701,7;0,5;318,8;335,2;140045;404,6;1115,7
381,4;306,8;8,1;7,7;7,5;697,7;0,5;318,8;335,2;139584;404,8;1115,7
381,4;305,5;9,0;9,0;10,3;738,3;0,5;318,8;335,2;139801;404,7;1115,6
381,5;305,5;8,9;9,2;9,9;738,4;0,5;318,8;335,2;139986;404,7;1115,6
381,3;304,3;9,3;9,0;10,5;737,0;0,5;318,8;335,3;140266;404,6;1115,6
381,3;304,4;10,1;10,2;10,2;663,3;0,5;318,8;335,2;141406;404,6;1115,6
381,5;305,0;6,7;6,4;6,4;666,1;0,5;318,8;335,2;142188;404,7;1115,6
381,4;305,8;6,9;6,4;6,6;665,5;0,4;318,8;335,2;138087;404,7;1115,5
381,5;306,3;8,5;8,6;8,6;718,6;0,4;318,8;335,2;139066;404,7;1115,5
381,3;306,9;7,9;8,0;7,8;702,9;0,5;318,8;335,2;139481;404,8;1115,5
381,3;307,1;8,0;8,0;7,9;703,8;0,5;318,9;335,2;140033;404,8;1115,5
381,4;305,0;10,2;9,4;10,8;728,3;0,5;318,9;335,2;140256;404,9;1115,5
381,4;303,9;11,2;10,2;11,3;721,1;0,5;318,9;335,2;140318;405,1;1115,4
381,4;304,0;13,7;14,5;13,3;675,8;0,5;318,9;335,3;139184;404,8;1115,3
381,3;306,8;8,5;8,7;8,6;716,5;0,5;318,9;335,3;138851;404,8;1115,3
381,4;305,5;8,6;9,2;9,3;734,6;0,5;318,9;335,3;140263;404,8;1115,4
381,3;304,4;12,2;11,5;11,9;713,1;0,5;319,0;335,3;140880;404,8;1115,4
381,4;307,2;6,7;5,9;5,8;684,6;0,5;319,0;335,2;138571;404,7;1115,3
381,4;305,6;8,5;9,2;9,3;734,9;0,4;318,9;335,2;140147;404,6;1115,3
381,4;303,7;12,8;12,2;12,5;707,4;0,5;318,9;335,2;140336;404,6;1115,3
381,4;307,5;8,2;7,8;7,6;698,1;0,5;318,9;335,3;139614;404,5;1115,3
381,4;304,5;9,0;8,9;10,0;737,0;0,5;318,8;335,3;140502;404,6;1115,3
381,4;304,2;14,1;14,5;13,7;678,8;0,5;318,8;335,3;138751;404,5;1115,3
381,4;305,5;8,7;9,1;9,6;738,6;0,5;318,9;335,3;140723;404,7;1115,2
381,4;303,9;14,1;14,4;13,6;681,2;0,5;318,9;335,3;140825;404,5;1115,2
381,5;307,5;7,0;6,5;6,4;688,3;0,5;318,9;335,2;140238;404,5;1115,3
381,4;305,2;11,8;12,2;11,7;664,6;0,5;318,9;335,2;139635;404,5;1115,3
381,5;306,8;8,1;8,2;8,1;705,2;0,5;318,9;335,3;140294;404,5;1115,2
381,5;304,2;13,0;12,4;12,7;706,0;0,5;318,9;335,2;138573;404,5;1115,2
381,5;306,4;8,3;8,6;8,6;723,0;0,5;318,9;335,2;140618;404,5;1115,2
381,4;304,5;13,3;13,0;12,8;701,1;0,5;318,9;335,3;140879;404,5;1115,2
381,5;307,1;8,1;7,9;7,7;701,6;0,5;319,0;335,3;140135;404,5;1115,3
381,5;306,2;11,3;11,7;11,3;663,3;0,4;319,0;335,2;138747;404,6;1115,3
381,5;305,6;8,3;8,5;8,4;713,2;0,5;319,0;335,3;140763;404,5;1115,3
381,5;304,2;14,1;14,1;13,5;689,8;0,5;318,9;335,3;139264;404,7;1115,3
381,5;304,7;8,7;9,1;9,4;739,0;0,5;318,9;335,2;140204;404,6;1115,3
381,4;306,0;8,7;8,8;8,8;662,3;0,5;319,0;335,2;138285;404,6;1115,3
381,6;305,5;8,3;8,8;8,8;732,0;0,5;319,0;335,2;142173;404,6;1115,3
381,5;307,4;6,2;5,4;5,3;678,0;0,5;318,9;335,2;140232;404,6;1115,3
381,3;303,7;13,6;13,3;13,0;699,8;0,4;319,0;335,2;141794;404,8;1115,3
381,6;307,6;7,2;6,4;6,3;686,7;0,5;319,0;335,3;140523;404,5;1115,3
381,4;305,3;14,2;14,6;13,7;677,9;0,4;318,9;335,3;140986;404,9;1115,3
381,5;307,3;7,9;7,8;7,6;698,2;0,5;318,9;335,2;139365;404,7;1115,3
381,4;305,2;8,5;9,0;9,6;737,3;0,4;319,0;335,2;141608;404,6;1115,3
381,4;306,6;7,0;6,8;6,8;664,2;0,5;318,9;335,2;140007;404,3;1115,3
381,5;307,1;7,5;7,1;7,0;692,2;0,4;318,9;335,3;138214;404,9;1115,3
381,5;305,7;8,4;8,8;8,8;727,9;0,5;318,9;335,3;140397;404,6;1115,3
381,5;304,0;13,3;13,8;13,2;672,0;0,5;318,9;335,2;141900;404,8;1115,3
381,5;306,5;7,3;6,9;7,0;663,6;0,5;318,9;335,2;139636;404,9;1115,3
